,LOCCODE,PreK_Type,Borough,LocName,NOTE,phone,address,Postcode,Day_Length,Seats,X,Y,Email,Website,MEALS,INDOOR_OUTDOOR,EXTENDED_DAY,SEMS_CODE,Latitude,Longitude,Community Board,Council District ,Census Tract,BIN,BBL,NTA
1351,QBLV,NYCEEC,Q,Rainbow - Little Neck,,718-321-1610,250 - 21 Northern Blvd,11362,1,36,1057036,219559,info@rainbowchildlearning.com,http://rainbowchildlearning.com,5,9,3,26QBLV,40.768462,-73.737454,11,19,150702,4170863.0,4082260016.0,Douglas Manor-Douglaston-Little Neck                                       
1352,QBLY,NYCEEC,Q,Ivy Day School,,718-880-1888,70 - 44 Kissena Blvd,11367,1,36,1035444,205550,cherylcai@yahoo.com,,5,9,3,25QBLY,40.731922999999995,-73.814936,8,24,77906,,,Kew Gardens Hills                                                          
1353,QBMF,NYCEEC,Q,The Little Learning Center,,347-732-4307,147 - 32 Sanford Ave,11355,1,16,1035224,216150,tllc2009@gmail.com,,5,9,3,25QBMF,40.759882,-73.81693100000001,7,20,1163,,,Murray Hill                                                                
1354,QBMJ,NYCEEC,Q,Allen Christian School,,718-657-2500,114 - 32 Merrick Blvd,11434,1,36,1045591,191007,lmorant@allenchristianschool.org,,5,9,3,28QBMJ,40.691371999999994,-73.778975,12,27,432,4268543.0,4123930001.0,St. Albans                                                                 
1355,QBMK,NYCEEC,Q,Ivy Day School,,718-880-1888,104 - 70 Queens Blvd,11375,1,34,1026265,202723,info@ivydayschool.com,http://ivydayschool.com,5,9,3,28QBMK,40.723794,-73.84897600000001,6,29,71303,,,Forest Hills                                                               
1356,QBML,NYCEEC,Q,Al - Ihsan Academy,,718-322-3154,134 - 02 Rockaway Blvd,11420,1,20,1038512,185045,rafeek_ies@yahoo.com,http://ihsanacademy.org,5,9,3,27QBML,40.674620000000004,-73.804475,10,28,814,,,South Ozone Park                                                           
1357,QBMP,NYCEEC,Q,Sunnyside Friends,,718-786-4644,41 - 32 44 St,11104,1,38,1006353,211014,littlefriendssunnyside@gmail.com,,5,9,3,30QBMP,40.746531,-73.91991,2,26,183,,,Hunters Point-Sunnyside-West Maspeth                                       
1358,QBMQ,NYCEEC,Q,Eunyoung Chang Corp.,,212-960-3613,40 - 27 172 St,11358,1,12,1041320,216210,eychang2002@yahoo.com,,5,9,3,25QBMQ,40.760571,-73.794256,7,19,1175,4438203.0,4053510013.0,Murray Hill                                                                
1359,QBMZ,NYCEEC,Q,The Learning Experience,,917-634-6755,215 - 15 Northern Blvd,11361,1,54,1048779,216598,tieshell@hotmail.com,,5,9,3,26QBMZ,40.760521999999995,-73.767385,11,19,1471,4138468.0,4063080029.0,Bayside-Bayside Hills                                                      
1360,QBNF,NYCEEC,Q,Al - Ihsan Academy 3,,718-322-3154,130 - 20 Rockaway Blvd,11420,1,28,1037579,185149,rafeek_ies@yahoo.com,,5,9,3,27QBNF,40.674972,-73.808356,10,28,818,4254933.0,4117540055.0,South Ozone Park                                                           
1361,QBNI,NYCEEC,Q,D'little Star Day Care,,352-812-6661,111 - 08 Sutphin Blvd,11435,1,29,1040917,190154,Asad4222@gmail.com,,5,9,3,28QBNI,40.68857,-73.795563,12,28,190,,,Baisley Park                                                               
1362,QBNJ,NYCEEC,Q,Fairytale Daycare Pre School Center,,718-275-0204,99 - 13 63rd,11374,1,33,1024024,206281,Fairytaledaycareny@gmail.com,,5,9,3,28QBNJ,40.732566999999996,-73.8567,6,29,719,4050630.0,4021100005.0,Forest Hills                                                               
1363,QBNM,NYCEEC,Q,Talented Little Children III,,718-658-4384,104 - 18 134th St,11419,3,12,1036203,190994,sawebb48@aol.com,,5,9,3,28QBNM,40.691107,-73.81259,10,28,15801,,,South Ozone Park                                                           
1364,QBNN,NYCEEC,Q,New Milestone,,718-380-1978,27 - 18 Hoyt Ave South,11102,1,40,1006450,220310,new.milestone@yahoo.com,,5,9,3,30QBNN,40.771931,-73.919901,1,22,69,4540506.0,4008397503.0,Old Astoria                                                                
1832,Z016,DOE,Q,Pre - K Center At 46 - 16 76th Street,,212-637-8000,46 - 16 76th St,11373,1,108,1015126,208814,pre-k@schools.nyc.gov,,5,9,3,24Z016,40.740159000000006,-73.888234,4,25,485,4038316.0,4015310007.0,Elmhurst-Maspeth                                                           
1833,Z017,DOE,Q,Pre - K Center At 168 - 42 Jamaica Avenue,,212-637-8000,168 - 42 Jamaica Ave,11432,1,126,1042225,196805,pre-k@schools.nyc.gov,,5,9,3,29Z017,40.70643,-73.79227,12,27,444,4217372.0,4102090002.0,Jamaica                                                                    
1834,Z018,DOE,Q,Pre - K Center At 89 - 14 Parsons Blvd,,718-557-8760,89 - 14 Parsons Blvd,11432,1,72,1039192,196355,DDuff@schools.nyc.gov,,5,9,3,28Z018,40.705628000000004,-73.801563,12,24,44601,4208859.0,4097580006.0,Jamaica                                                                    
1835,Z019,DOE,Q,Pre - K Center At 132 - 10 Jamaica Avenue,,212-637-8000,132 - 10 Jamaica Ave,11418,1,90,1034164,195085,pre-k@schools.nyc.gov,,5,9,3,28Z019,40.70217,-73.82021999999999,9,29,14202,,,Richmond Hill                                                              
1836,Z020,DOE,Q,Pre - K Center At 100 - 01 Springfield Boulevard,,212-637-8000,100 - 01 Springfield Blvd,11429,1,162,1057653,199787,pre-k@schools.nyc.gov,,5,9,3,29Z020,40.714844,-73.735624,13,27,568,,,Queens Village                                                             
1837,Z021,DOE,Q,Pre - K Center At 96 - 10 23rd Avenue,,212-637-8000,96 - 10 23rd Ave,11369,1,108,1019209,219164,pre-k@schools.nyc.gov,,5,9,3,30Z021,40.76833,-73.874424,3,21,357,4430195.0,4010730046.0,East Elmhurst                                                              
1838,Z022,DOE,Q,Pre - K Center At 44 - 15 Judge Street,,212-637-8000,44 - 15 Judge St,11373,1,144,1018342,209976,pre-k@schools.nyc.gov,,5,9,3,24Z022,40.743005,-73.87754,4,25,467,4440200.0,4015710019.0,Elmhurst                                                                   
1839,Z023,DOE,Q,Pre - K Center At 68 - 20 Myrtle Avenue,,212-637-8000,68 - 20 Myrtle Ave,11385,1,180,1016453,194886,pre-k@schools.nyc.gov,,5,9,3,24Z023,40.701648999999996,-73.884309,5,30,629,4090311.0,4037020025.0,Glendale                                                                   
1840,Z024,DOE,Q,Pre - K Center At 83 - 30 Kew Gardens Road,,212-637-8000,83 - 30 Kew Gdns Rd,11415,1,72,1032134,197821,pre-k@schools.nyc.gov,,5,9,3,28Z024,40.710865999999996,-73.827995,9,29,216,,,Kew Gardens                                                                
1857,Z046,DOE,Q,Pre - K Center At P.S. 087 Middle Village,,212-637-8000,67 - 54 80 St,11379,1,36,1019851,198603,pre-k@schools.nyc.gov,,5,9,3,24Z046,40.713111,-73.871589,5,30,65501,,,Middle Village                                                             
1858,Z047,DOE,Q,Pre - K Center At 360 Seneca Avenue,,212-637-8000,360 Seneca Ave,11385,1,162,1007637,196957,pre-k@schools.nyc.gov,,5,9,3,24Z047,40.707316,-73.915329,5,34,539,4597303.0,4034250007.0,Ridgewood                                                                  
1859,Z051,DOE,Q,Pre - K Center At P.S. 040 Samuel Huntington,,212-637-8000,109 - 20 Un Hall St,11433,1,36,1042285,192115,pre-k@schools.nyc.gov,,5,9,3,28Z051,40.694331,-73.790825,12,28,260,4263341.0,4121510001.0,South Jamaica                                                              
1860,Z055,DOE,Q,Pre - K Center At P.S. 017 Henry David Thoreau,,212-637-8000,28 - 37 29 St,11102,1,36,1005664,219240,pre-k@schools.nyc.gov,,5,9,3,30Z055,40.769018,-73.922395,1,22,71,4537623.0,4005940029.0,Old Astoria                                                                
1861,Z056,DOE,Q,Pre - K Center At P.S. 070 Queens,,212-637-8000,30 - 45 42 St,11103,1,90,1008066,216884,pre-k@schools.nyc.gov,,5,9,3,30Z056,40.762789,-73.913692,1,22,149,,,Astoria                                                                    
1862,Z058,DOE,Q,Pre - K Center At 46 - 08 5th Street,,212-637-8000,46 - 08 5th St,11101,1,36,996612,211498,pre-k@schools.nyc.gov,,5,9,3,30Z058,40.747231,-73.955089,2,26,1,4000000.0,4000210001.0,Hunters Point-Sunnyside-West Maspeth                                       
1863,Z059,DOE,Q,Pre - K Center At P.S. 329 East Elmhurst Community School,,212-637-8000,26 - 25 97th St,11369,1,36,1019717,216831,pre-k@schools.nyc.gov,,5,9,3,30Z059,40.76227,-73.872191,3,21,361,,,East Elmhurst                                                              
1870,Z070,NYCEEC,Q,Pre - K Center At 3252 37th Street,,929-424-4760,3252 37 St,11103,1,270,1005951,215719,MCerff@schools.nyc.gov,,5,9,3,30Z070,40.759308000000004,-73.920948,1,22,59,4436898.0,4006470016.0,Astoria                                                                    
1877,Z078,DOE,Q,Pre - K Center At P.S. 091 Richard Arkwright,,212-637-8000,68 - 10 Central Ave,11385,1,100,1016352,195636,pre-k@schools.nyc.gov,,5,9,3,24Z078,40.703626,-73.88533000000001,5,30,627,4088899.0,4036560038.0,Glendale                                                                   
1878,Z079,DOE,Q,Pre - K Center At P.S. 315,,212-637-8000,43 - 18 97th Pl,11101,1,500,1021281,210921,pre-k@schools.nyc.gov,,5,9,3,24Z079,40.746009,-73.866357,4,21,409,,,North Corona                                                               
1879,Z080,DOE,Q,Pre - K Center At 50 - 15 44th Street,,212-637-8000,50 - 15 44th St,11104,1,100,1005977,207767,pre-k@schools.nyc.gov,,5,9,3,24Z080,40.737351000000004,-73.921747,2,26,187,4437372.0,4022940026.0,Hunters Point-Sunnyside-West Maspeth                                       
1880,Z081,DOE,Q,Pre - K Center At P.S. 343 The Children's Lab School,,212-637-8000,45 - 45 42 St,11104,1,60,1005705,209529,pre-k@schools.nyc.gov,,5,9,3,24Z081,40.743102,-73.922519,2,26,18102,4002538.0,4001920030.0,Hunters Point-Sunnyside-West Maspeth                                       
1881,Z084,DOE,Q,Pre - K Center At P.S. 223 Lyndon B Johnson,,212-637-8000,125 - 20 Sutphin Blvd,11434,1,100,1042504,185076,pre-k@schools.nyc.gov,,5,9,3,27Z084,40.674873999999996,-73.789679,12,28,18401,,,Baisley Park                                                               
1882,Z085,DOE,Q,Pre - K Center At P.S. 076 William Hallet,,212-637-8000,36 - 36 10 St,11106,1,36,1000473,216462,pre-k@schools.nyc.gov,,5,9,3,30Z085,40.76117,-73.940923,1,26,85,,,Queensbridge-Ravenswood-Long Island City                                   
1884,Z088,NYCEEC,Q,Pre - K Center At 56 - 01 61st Street,,929-424-4620,56 - 01 61 St,11378,1,180,1010827,203395,BTekverk@schools.nyc.gov,,5,9,3,24Z088,40.72497,-73.90431,5,30,531,,,Maspeth                                                                    
